location,text,hashtags,sentiment
,"""I stopped him and said, 'Look, this isn't a movie. You are not Will Smith in I Am Legend. Go home.""
This is the updated compilation of Italian Mayors losing it at people violating #Covid19 quarantine. Yes, subtitles are accurate. https://t.co/60V4Csuonb",[],-0.09188333333333336
Baltimore MD Citizen 2012 ,Apparently DOCTOR Rand Paul didn’t quite get the (obvious) message that everyone must self-quarantine while awaiting results of a #COVID19 test. Completely defeats the point of testing if that’s not done. https://t.co/KdCz8MU3b8,[],-0.1268
"Ottawa, ON","Honestly every business open should be required to provide hand sanitizer at entrances and exists. Customers should be using it as they enter and leave. I’m seeing online that some places, including some @walmart locations, do not have this set up. #COVID19 #WashYourHands",[],0.170875
,"1/n A note on testing- not all labs are reporting yet (or promptly), but the ones that do, report that 90% of tests (which are usually people exposed or w/ symptoms) are #COVID19 negative. That means even among the highest risk people, most don’t have #coronavirus...",[],-0.51555
"North Carolina, USA","A reporter at the #COVID19 press conference today asked @realDonaldTrump if he sold any of his stock.

His response: ""I don't own any stock. I own things.""

#WuhanVirus
#ChineseCoronaVirus
#KungFlu
#KungFluVirus

#Winning
#Trump2020
#FourMoreYears
#BestPresidentEver","[{'text': 'COVID19', 'indices': [37, 45]}]",0.0
"Melbourne, Australia","""I stopped him and said, 'Look, this isn't a movie. You are not Will Smith in I Am Legend. Go home.""
This is the updated compilation of Italian Mayors losing it at people violating #Covid19 quarantine. Yes, subtitles are accurate. https://t.co/60V4Csuonb",[],-0.09188333333333336
Your dreams,"Let's hear it for the farm workers, the essential workers who are still out in the fields laboring hard to keep food on our tables and supermarket shelves. Let's let them know how much we appreciate the hard work they do to keep us fed during the #COVID19 pandemic. #WeFeedYou https://t.co/QQHyBSGujW",[],0.07183333333333332
"New Jersey, USA","We continue to request federal assistance as New Jersey is hit hard by #COVID19:
 
☑️ Personal protective equipment for our frontline workers
☑️ Direct cash assistance for workers, small and large businesses, and the entire state https://t.co/HTzvgaZ734","[{'text': 'COVID19', 'indices': [86, 94]}]",-0.1027
"Rancho Mirage, CA","I just voted no on the partisan #COVID19  bill. Here's why: while nurses are being forced to make their own masks and gowns, McConnell and Trump are busy creating a taxpayer-funded slush fund for their buddies. I will stay here as long it takes to get this done the right way.","[{'text': 'COVID19', 'indices': [46, 54]}]",-0.1661
South Carolina,"""We need to prioritize our health care workers"" for #COVID19 testing, says @Surgeon_General. https://t.co/pz3yC1bsLZ","[{'text': 'COVID19', 'indices': [63, 71]}]",0.24695
,"Florida Lawmakers will be hopping on a call w/@GovRonDeSantis staff TONIGHT at 6:30pm. Please retweet if you want FL to enact a shelter in place requirement to prevent the spread #COVID19! 

#DeSantis #FloridaLockDown #Coronavirus",[],0.15246666666666667
,"🌍 Worldwide Coronavirus Statistics
Confirmed Cases: 335865 (+30829)
Active Cases: 223617
Recovered: 97636
Deaths: 14612 (+1599)

🗽 United States Statistics:
Confirmed Cases: 32580 (+8373)
Active Cases: 31987
Recovered: 178
Deaths: 415 (+113)

#coronavirus #corona #covid19 https://t.co/sSCulIqSq2",[],0.802
"Hesperia, CA",@drGregBowman @foldingathome @LinusTech  We at Team LTT(223518) are reporting for duty! We have a massive event going on with prizes and bragging rights up for grabs! Let's do this https://t.co/stdbUXwdqx #COVID19 #foldingathome #coronavirus #GamersUnite,[],0.16976666666666665
between the hum and flicker,URGENT: CALL YOUR SENATORS TODAY! Tell them not to leave you behind and to provide economic support for creative professionals impacted by the coronavirus #sagaftramembers #COVID19 https://t.co/eBzeBXfA4V https://t.co/pNRBRy0GXd,[],0.4834
,"Read my full statement here:

https://t.co/sxlQjbGvru

#vanpoli #COVID19","[{'text': 'vanpoli', 'indices': [75, 83]}, {'text': 'COVID19', 'indices': [84, 92]}]",0.0
"Xela, Ferrocarril de los Altos","This guy calls Joe Biden “sleepy Joe”

Watch Donald tRump falling asleep &amp; appearing not to give a crap about the #CoronaCrisis 

tRump should resign. His response to the #COVID19 pandemic has been a complete FAILURE!

Share this to spread his shame.
https://t.co/oZm7by2Zca",[],-0.27097499999999997
"Edmonton, Alberta","My new favourite thing is Italian mayors and regional presidents LOSING IT at people violating quarantine. Here's an eng subtitled compilation. ""I hear you wanna throw graduation parties. I'm gonna send the police over. With flamethrowers."" #Covid19 #coronavirus https://t.co/NbYuWePIVt",[],-0.06308333333333334
Citizen of Heaven. Living on the mountain top in CO. Those in Christ Jesus are the true Israel of God. Gal 3:29,"@AndrewFeinberg Experts say fools like Feinberg spread lies.

The major cause of death from the flu is due to bacterial infection of the lungs.

Chloroquine treats the #ChinaVirus directly.

Azithromycin can treat the resulting bacterial lung infection caused by #COVID19.
https://t.co/LzjxpWDGCJ",[],-0.17966000000000001
The Van Allen Belt,"While many have kept 2m apart in public, too many still think the rules don't apply. So we're done asking nicely.

Tomorrow, Council meets to pass bylaws authorizing enforcement to those violating orders.

Our message is clear: Shut down, Stay put, Save lives.

#vanpoli #COVID19 https://t.co/0N24jQcIOJ",[],0.11968000000000001
,"My mum sent me this and someone actually bidded for 1 bit of toilet roll from Aldi LOL! I’m sorry but I have to laugh

My mum was searching toilet roll on the the internet and eBay come up.

#COVIDー19 #COVID19 #COVIDIOTS https://t.co/7KO3BJeiQ7","[{'text': 'COVIDー19', 'indices': [191, 200]}, {'text': 'COVID19', 'indices': [201, 209]}, {'text': 'COVIDIOTS', 'indices': [210, 220]}]",0.42829999999999996
Social Distancing,Feeling sick? Join a movement - report your symptoms to https://t.co/8imabLI5PJ to help scientists track the #COVID19 pandemic! Let’s flatten the curve now!,"[{'text': 'COVID19', 'indices': [128, 136]}]",0.07150000000000001
,"All the European ""populists"" who talked for 2 years about how Trump is smart and decisive? Who talked about how European dislike for Trump was just leftist jealously at his leadership? They're really, really quiet right now. #COVID19","[{'text': 'COVID19', 'indices': [225, 233]}]",-0.03084999999999999
"New Mexico, USA","I haven’t gone near a Hobby Lobby store since they denied their employees birth control, but if you still are, this thread should stop you in your tracks. #COVID19 https://t.co/xpRmT539VR",[],-0.28595
alaska to portland. ,"Yesterday I knocked on my Tennant's door and told him he can stay in the property rent free for 5 months. He is self employed with 4 kids. I don't need Boris to tell me what is morally correct. Landlords, if you can, do more, do something. #COVID19 #BeNice",[],0.10212000000000002
"Austin, TX","Did you see it? Three things:
1 He announced figures that sound large until compared to the need
2 Snook in VA privatization
3 Talked about hundreds of jobs while millions are jobless. 
Bonus: No Anthony Fauci. #COVID19",[],0.07955
,"Patients with #COVID19 have reportedly had mild to severe respiratory illness. Symptoms include fever, cough, or shortness of breath. Learn more about COVID-19 symptoms: https://t.co/ehL8kmRHaN https://t.co/0am2j0zhfE","[{'text': 'COVID19', 'indices': [26, 34]}]",-0.21619999999999998
United States ,New Numbers: ⁦@NHDHHSPIO⁩ announces 13 new positive test results for #COVID19. State’s total now sits at 78. via @TimCalWMUR https://t.co/9ldsyfm2QI,"[{'text': 'COVID19', 'indices': [80, 88]}]",0.2787
Seattle ,"I just voted no on the partisan #COVID19  bill. Here's why: while nurses are being forced to make their own masks and gowns, McConnell and Trump are busy creating a taxpayer-funded slush fund for their buddies. I will stay here as long it takes to get this done the right way.","[{'text': 'COVID19', 'indices': [46, 54]}]",-0.1661
"Nairobi, Kenya","Key facts you need to know about #COVID19: What is it, what are the symptoms, and how do we stop it?

All you need to know on the #coronavirus 👉 https://t.co/uWBZwKZlsm https://t.co/D4XFdQSdPv","[{'text': 'COVID19', 'indices': [46, 54]}]",-0.148
"Dane County, Wisconsin","I just voted no on the partisan #COVID19  bill. Here's why: while nurses are being forced to make their own masks and gowns, McConnell and Trump are busy creating a taxpayer-funded slush fund for their buddies. I will stay here as long it takes to get this done the right way.","[{'text': 'COVID19', 'indices': [46, 54]}]",-0.1661
"Lagos, Nigeria","""I'm in the intensive care unit. I can't breathe without this.""

A woman suffering from #coronavirus symptoms has made a video urging people to ""not to take chances"" from her hospital bed.

Latest on #COVID19: https://t.co/xX6569w4M9 https://t.co/K9PeNYBr9R","[{'text': 'coronavirus', 'indices': [101, 113]}]",-0.019199999999999995
Canada,"Read my full statement here:

https://t.co/sxlQjbGvru

#vanpoli #COVID19","[{'text': 'vanpoli', 'indices': [75, 83]}, {'text': 'COVID19', 'indices': [84, 92]}]",0.0
,"I understand why these rules exist, but they really worry me. Healthcare workers at high risk of exposure, such as unmasked time w/a #COVID19 patient, are told to continue to work in NYC hospitals, until they develop symptoms. People can transmit #coronavirus before symptoms show https://t.co/Qbr5bdVILv",[],-0.3068666666666667
london,"Disgusting scenes up and down the country at different #Tesco stores this morning.

What part of social distance do they not understand?!

What the F*ck is wrong with people? 🤦🏼‍♂️
#COVID19 #UK #CoronaVirus https://t.co/Ty74X0Slfb","[{'text': 'Tesco', 'indices': [73, 79]}]",-0.25085
Oklahoma,"I just voted no on the partisan #COVID19  bill. Here's why: while nurses are being forced to make their own masks and gowns, McConnell and Trump are busy creating a taxpayer-funded slush fund for their buddies. I will stay here as long it takes to get this done the right way.","[{'text': 'COVID19', 'indices': [46, 54]}]",-0.1661
Carbis Bay,"An official statement at last! 

#COVID19 #StayAtHome https://t.co/x6Uy47bzpV","[{'text': 'COVID19', 'indices': [33, 41]}, {'text': 'StayAtHome', 'indices': [42, 53]}]",0.0
,"PSA about what we’re doing to Verify Twitter accounts that are providing credible updates around #COVID19: we are working with global public health authorities to identify experts and have already Verified hundreds of accounts, but there’s more to do and we could use your help.","[{'text': 'COVID19', 'indices': [117, 125]}]",0.5499
Garigal land,"If you are well, going mental at home and need an outing, please consider donating blood. Going to be as essential as ever this winter #COVID19 https://t.co/6VetSAlgdh",[],0.26335
,"With this song in violin, I wish you a happy #PakistanDay! This song is out of the world! I wish Pakistan could defeat #COVID19 ASAP! #StandWithPakistan! Chin-Pakistan dosti zindabad! https://t.co/6s3LqshbiZ","[{'text': 'PakistanDay', 'indices': [57, 69]}, {'text': 'COVID19', 'indices': [131, 139]}]",0.10335
,"Credit to #Alisonhinds the Falouma Queen

#Hand #washing is essential in today's fight against #germs and #viruses such as #COVID19

Please note #RConsultancy  will not increase the prices of products during this… https://t.co/ceWZwNLjOc","[{'text': 'Alisonhinds', 'indices': [10, 22]}, {'text': 'Hand', 'indices': [42, 47]}, {'text': 'washing', 'indices': [48, 56]}, {'text': 'germs', 'indices': [95, 101]}, {'text': 'viruses', 'indices': [106, 114]}, {'text': 'COVID19', 'indices': [123, 131]}, {'text': 'RConsultancy', 'indices': [145, 158]}]",0.0869
,"That moment when a ""president"" seems to be happy to see Senator Mitt Romney contract #COVID19.

He cannot control his own horrible, base instincts, even under the glare of national media attention during a global crisis.

There is no bottom. https://t.co/BHbbZVjEyg","[{'text': 'COVID19', 'indices': [101, 109]}]",-0.13665
"Myrtle Beach, SC USA ","Today @realdonaldtrump said he thinks we'll never need a national lockdown to combat the spread of #COVID19. As an ER doc on the front lines against this virus, I think he's totally wrong &amp; that we should impose a national ""shelter in place"" right now. This is important.  (1/10)","[{'text': 'COVID19', 'indices': [118, 126]}]",-0.20445
"South West, England","stop telling us this is what we signed up for

we signed up to help others in the face of emergency and disaster

none of us signed up to be unprotected without PPE on the front lines of a global pandemic. 

stop making excuses. we didn’t sign up for this. 

#COVID19",[],-0.280775
"San Juan, TX","Due to #COVID19 aka #Coronavirus Ill be sending the first 500 people to like &amp; retweet this $300 -$1500 through CashApp, Apple Pay # or Zelle 🏦 drop all tags in comments) 🥳❤️ 
#CashAppWisdom https://t.co/WbjRzagtFx","[{'text': 'COVID19', 'indices': [22, 30]}, {'text': 'Coronavirus', 'indices': [35, 47]}]",-0.4215
